,Unnamed: 0,Participant_unique_ID,correct_keyboard_response,correct_response,flanker_condition,response_keyboard_response,response_time_keyboard_response,stimulus,Latin_square_group,target_type
32171,32171,77,1,M,3,m,743,kast roze kast roze kast kast kast,6,word
32172,32172,77,1,M,3,m,600,liep kans liep kans liep liep liep,6,word
32173,32173,77,1,M,1,m,604,pret pret pret baai pret pret pret,6,word
32174,32174,77,1,C,5,c,577,emer emer emer shap shap emer emer,6,nonword
32175,32175,77,1,M,5,m,612,borg borg borg tand tand borg borg,6,word
32176,32176,77,1,M,2,m,625,heel tijd tijd heel tijd tijd tijd,6,word
32177,32177,77,1,M,2,m,511,duur boom boom duur boom boom boom,6,word
32178,32178,77,1,C,3,c,507,horo elen horo elen horo horo horo,6,nonword
32179,32179,77,1,M,5,m,514,laag laag laag dier dier laag laag,6,word
32180,32180,77,1,C,4,c,510,hame hame lins lins hame hame hame,6,nonword
32181,32181,77,1,M,3,m,460,luid voer luid voer luid luid luid,6,word
32182,32182,77,1,M,4,m,619,zoek zoek film film zoek zoek zoek,6,word
32183,32183,77,1,M,6,m,498,mouw mouw mouw race mouw race mouw,6,word
32184,32184,77,1,C,4,c,556,gond gond sput sput gond gond gond,6,nonword
32185,32185,77,1,M,2,m,554,munt wolf wolf munt wolf wolf wolf,6,word
32186,32186,77,0,C,6,m,593,uist uist uist eben uist eben uist,6,nonword
32187,32187,77,1,M,2,m,623,stel zorg zorg stel zorg zorg zorg,6,word
32188,32188,77,1,M,2,m,526,neer hulp hulp neer hulp hulp hulp,6,word
32189,32189,77,1,M,4,m,448,zaad zaad knie knie zaad zaad zaad,6,word
32190,32190,77,1,C,4,c,627,baap baap cens cens baap baap baap,6,nonword
32191,32191,77,1,M,4,m,489,ogen ogen wilt wilt ogen ogen ogen,6,word
32192,32192,77,1,C,5,c,512,patt patt patt geid geid patt patt,6,nonword
32193,32193,77,1,M,4,m,516,eraf eraf gooi gooi eraf eraf eraf,6,word
32194,32194,77,1,M,6,m,465,city city city poen city poen city,6,word
32195,32195,77,0,C,3,m,397,tuip benk tuip benk tuip tuip tuip,6,nonword
32196,32196,77,1,C,5,c,968,satt satt satt bown bown satt satt,6,nonword
32197,32197,77,1,M,4,m,516,trap trap hoek hoek trap trap trap,6,word
32198,32198,77,1,C,2,c,827,gonk uilt uilt gonk uilt uilt uilt,6,nonword
32199,32199,77,1,C,6,c,840,tonk tonk tonk lijg tonk lijg tonk,6,nonword
32200,32200,77,1,C,5,c,741,daaf daaf daaf koem koem daaf daaf,6,nonword
32201,32201,77,1,C,7,c,541,hols hols hols preu hols hols preu,6,nonword
32202,32202,77,1,C,1,c,689,spim spim spim dand spim spim spim,6,nonword
32203,32203,77,1,M,6,m,610,vlug vlug vlug adem vlug adem vlug,6,word
32204,32204,77,1,M,2,m,988,haan romp romp haan romp romp romp,6,word
32205,32205,77,1,C,1,c,582,dauk dauk dauk lors dauk dauk dauk,6,nonword
32206,32206,77,1,C,5,c,1055,jalf jalf jalf knet knet jalf jalf,6,nonword
32207,32207,77,0,M,6,c,516,mond mond mond stuk mond stuk mond,6,word
32208,32208,77,1,C,1,c,765,bust bust bust mave bust bust bust,6,nonword
32209,32209,77,1,M,6,m,531,pond pond pond vuil pond vuil pond,6,word
32210,32210,77,1,M,7,m,467,rest rest rest plan rest rest plan,6,word
32211,32211,77,1,C,7,c,640,laus laus laus obee laus laus obee,6,nonword
32212,32212,77,1,M,4,m,749,mijl mijl zoet zoet mijl mijl mijl,6,word
32213,32213,77,1,M,2,m,639,gang viel viel gang viel viel viel,6,word
32214,32214,77,0,C,4,m,584,voon voon drap drap voon voon voon,6,nonword
32215,32215,77,0,C,3,,2165,ereg fonk ereg fonk ereg ereg ereg,6,nonword
32216,32216,77,1,C,7,c,727,nave nave nave horp nave nave horp,6,nonword
32217,32217,77,0,C,6,m,569,voog voog voog nere voog nere voog,6,nonword
32218,32218,77,1,M,5,m,595,buik buik buik rand rand buik buik,6,word
32219,32219,77,1,C,1,c,648,pams pams pams veet pams pams pams,6,nonword
32220,32220,77,1,M,1,m,487,fris fris fris luxe fris fris fris,6,word
32221,32221,77,0,M,6,c,553,gene gene gene lord gene lord gene,6,word
32222,32222,77,1,C,7,c,654,gral gral gral mont gral gral mont,6,nonword
32223,32223,77,1,M,4,m,988,trut trut dans dans trut trut trut,6,word
32224,32224,77,1,M,7,m,494,wijn wijn wijn vuur wijn wijn vuur,6,word
32225,32225,77,1,M,3,m,436,koud lief koud lief koud koud koud,6,word
32226,32226,77,1,C,2,c,1023,meis boal boal meis boal boal boal,6,nonword
32227,32227,77,1,C,4,c,603,bing bing kums kums bing bing bing,6,nonword
32228,32228,77,1,M,4,m,865,luik luik zoen zoen luik luik luik,6,word
32229,32229,77,1,M,2,m,676,stof bier bier stof bier bier bier,6,word
32230,32230,77,1,M,7,m,642,muur muur muur ziel muur muur ziel,6,word
32231,32231,77,1,M,2,m,516,soms heen heen soms heen heen heen,6,word
32232,32232,77,1,C,4,c,796,zoot zoot haks haks zoot zoot zoot,6,nonword
32233,32233,77,1,M,6,m,526,dode dode dode ruim dode ruim dode,6,word
32234,32234,77,1,C,5,c,569,brum brum brum isfe isfe brum brum,6,nonword
32235,32235,77,1,C,2,c,700,ties grop grop ties grop grop grop,6,nonword
32236,32236,77,1,C,3,c,790,ralt geuk ralt geuk ralt ralt ralt,6,nonword
32237,32237,77,1,M,4,m,799,grot grot kale kale grot grot grot,6,word
32238,32238,77,1,C,2,c,560,wols hiet hiet wols hiet hiet hiet,6,nonword
32239,32239,77,1,C,7,c,552,jijk jijk jijk enes jijk jijk enes,6,nonword
32240,32240,77,1,C,3,c,534,slif noud slif noud slif slif slif,6,nonword
32241,32241,77,1,M,3,m,860,baas heer baas heer baas baas baas,6,word
32242,32242,77,1,C,5,c,566,hijl hijl hijl orse orse hijl hijl,6,nonword
32243,32243,77,1,M,4,m,529,jack jack dorp dorp jack jack jack,6,word
32244,32244,77,1,M,3,m,562,been shit been shit been been been,6,word
32245,32245,77,1,C,2,c,763,zijs toor toor zijs toor toor toor,6,nonword
32246,32246,77,1,M,6,m,840,bood bood bood vage bood vage bood,6,word
32247,32247,77,0,C,4,m,612,jang jang telk telk jang jang jang,6,nonword
32248,32248,77,1,C,7,c,708,medo medo medo pijt medo medo pijt,6,nonword
32249,32249,77,1,C,2,c,702,doro wink wink doro wink wink wink,6,nonword
32250,32250,77,1,C,4,c,639,shik shik eger eger shik shik shik,6,nonword
32251,32251,77,1,M,2,m,431,geur klas klas geur klas klas klas,6,word
32252,32252,77,1,M,2,m,535,show graf graf show graf graf graf,6,word
32253,32253,77,1,C,3,c,1234,hijk omae hijk omae hijk hijk hijk,6,nonword
32254,32254,77,1,C,5,c,620,wakt wakt wakt zose zose wakt wakt,6,nonword
32255,32255,77,1,M,6,m,587,staf staf staf klok staf klok staf,6,word
32256,32256,77,1,M,3,m,588,spul hoed spul hoed spul spul spul,6,word
32257,32257,77,0,M,1,c,764,dolf dolf dolf miss dolf dolf dolf,6,word
32258,32258,77,0,C,5,m,1227,snop snop snop reug reug snop snop,6,nonword
32259,32259,77,1,M,3,m,764,maan reed maan reed maan maan maan,6,word
32260,32260,77,1,C,7,c,727,gich gich gich kert gich gich kert,6,nonword
32261,32261,77,1,M,3,m,484,dook pech dook pech dook dook dook,6,word
32262,32262,77,0,M,3,c,584,slok chip slok chip slok slok slok,6,word
32263,32263,77,1,M,1,m,487,auto auto auto idee auto auto auto,6,word
32264,32264,77,1,C,6,c,652,bork bork bork leit bork leit bork,6,nonword
32265,32265,77,1,C,4,c,744,spak spak fein fein spak spak spak,6,nonword
32266,32266,77,1,M,1,m,572,taal taal taal reis taal taal taal,6,word
32267,32267,77,1,C,7,c,720,kurt kurt kurt pode kurt kurt pode,6,nonword
32268,32268,77,1,M,1,m,555,hand hand hand jouw hand hand hand,6,word
32269,32269,77,1,C,1,c,555,naus naus naus tieg naus naus naus,6,nonword
32270,32270,77,1,C,2,c,569,noet palf palf noet palf palf palf,6,nonword
32271,32271,77,1,C,1,c,598,book book book deus book book book,6,nonword
32272,32272,77,1,M,6,m,643,raar raar raar hing raar hing raar,6,word
32273,32273,77,1,M,3,m,612,gold heks gold heks gold gold gold,6,word
32274,32274,77,1,C,2,c,576,bome puis puis bome puis puis puis,6,nonword
32275,32275,77,1,M,7,m,526,riep riep riep hoog riep riep hoog,6,word
32276,32276,77,1,M,5,m,488,rijp rijp rijp knal knal rijp rijp,6,word
32277,32277,77,1,M,7,m,901,chef chef chef klap chef chef klap,6,word
32278,32278,77,1,M,1,m,427,erop erop erop half erop erop erop,6,word
32279,32279,77,1,C,4,c,561,wief wief muld muld wief wief wief,6,nonword
32280,32280,77,1,C,2,c,563,igri koke koke igri koke koke koke,6,nonword
32281,32281,77,1,C,6,c,638,vram vram vram weep vram weep vram,6,nonword
32282,32282,77,1,C,1,c,529,wais wais wais voen wais wais wais,6,nonword
32283,32283,77,1,C,7,c,558,klof klof klof stum klof klof stum,6,nonword
32284,32284,77,1,M,3,m,613,noch warm noch warm noch noch noch,6,word
32285,32285,77,0,M,6,c,755,koor koor koor bijt koor bijt koor,6,word
32286,32286,77,1,M,3,m,611,koop legt koop legt koop koop koop,6,word
32287,32287,77,1,M,7,m,522,maak maak maak oude maak maak oude,6,word
32288,32288,77,1,M,6,m,397,band band band slim band slim band,6,word
32289,32289,77,1,M,7,m,538,boot boot boot enig boot boot enig,6,word
32290,32290,77,1,M,3,m,488,voet lijn voet lijn voet voet voet,6,word
32291,32291,77,1,C,6,c,601,diet diet diet saks diet saks diet,6,nonword
32292,32292,77,1,C,5,c,617,raal raal raal mose mose raal raal,6,nonword
32293,32293,77,0,C,4,m,642,uten uten hass hass uten uten uten,6,nonword
32294,32294,77,1,C,3,c,535,spuk miot spuk miot spuk spuk spuk,6,nonword
32295,32295,77,1,C,1,c,886,praf praf praf moek praf praf praf,6,nonword
32296,32296,77,1,C,1,c,511,hons hons hons teuk hons hons hons,6,nonword
32297,32297,77,1,M,4,m,821,jood jood late late jood jood jood,6,word
32298,32298,77,0,C,4,m,1358,moor moor zees zees moor moor moor,6,nonword
32299,32299,77,1,C,4,c,846,krad krad lote lote krad krad krad,6,nonword
32300,32300,77,1,C,2,c,728,odne malm malm odne malm malm malm,6,nonword
32301,32301,77,1,C,1,c,631,luva luva luva weik luva luva luva,6,nonword
32302,32302,77,1,M,7,m,649,riks riks riks blad riks riks blad,6,word
32303,32303,77,1,C,4,c,585,woor woor peef peef woor woor woor,6,nonword
32304,32304,77,1,M,5,m,575,kamp kamp kamp olie olie kamp kamp,6,word
32305,32305,77,1,M,5,m,618,lied lied lied post post lied lied,6,word
32306,32306,77,1,M,1,m,488,mand mand mand roer mand mand mand,6,word
32307,32307,77,1,C,2,c,605,cest fiom fiom cest fiom fiom fiom,6,nonword
32308,32308,77,1,C,7,c,604,zope zope zope hams zope zope hams,6,nonword
32309,32309,77,1,M,7,m,559,toon toon toon kalm toon toon kalm,6,word
32310,32310,77,1,M,7,m,608,fort fort fort high fort fort high,6,word
32311,32311,77,1,M,7,m,578,zout zout zout grap zout zout grap,6,word
32312,32312,77,1,C,1,c,625,prap prap prap vous prap prap prap,6,nonword
32313,32313,77,1,M,1,m,501,nauw nauw nauw pijp nauw nauw nauw,6,word
32314,32314,77,1,C,3,c,600,zood peft zood peft zood zood zood,6,nonword
32315,32315,77,1,M,1,m,552,ruik ruik ruik pols ruik ruik ruik,6,word
32316,32316,77,1,M,2,m,539,glad norm norm glad norm norm norm,6,word
32317,32317,77,1,M,4,m,706,dien dien bouw bouw dien dien dien,6,word
32318,32318,77,1,C,3,c,522,tijn ceda tijn ceda tijn tijn tijn,6,nonword
32319,32319,77,1,M,7,m,407,baby baby baby loop baby baby loop,6,word
32320,32320,77,1,M,2,m,615,mama kerk kerk mama kerk kerk kerk,6,word
32321,32321,77,0,M,4,c,398,club club ster ster club club club,6,word
32322,32322,77,1,M,4,m,781,joch joch leid leid joch joch joch,6,word
32323,32323,77,1,M,7,m,470,gast gast gast held gast gast held,6,word
32324,32324,77,1,M,3,m,424,kilo vers kilo vers kilo kilo kilo,6,word
32325,32325,77,1,C,2,c,751,heut faai faai heut faai faai faai,6,nonword
32326,32326,77,1,C,4,c,525,nale nale sugo sugo nale nale nale,6,nonword
32327,32327,77,1,C,5,c,662,rort rort rort amme amme rort rort,6,nonword
32328,32328,77,0,M,5,c,538,enge enge enge tram tram enge enge,6,word
32329,32329,77,1,M,2,m,527,reus wond wond reus wond wond wond,6,word
32330,32330,77,1,C,1,c,699,cace cace cace zouw cace cace cace,6,nonword
32331,32331,77,1,C,5,c,675,vlog vlog vlog esen esen vlog vlog,6,nonword
32332,32332,77,1,M,4,m,475,wint wint fase fase wint wint wint,6,word
32333,32333,77,1,C,5,c,678,hawa hawa hawa pelk pelk hawa hawa,6,nonword
32334,32334,77,1,M,2,m,607,kaas golf golf kaas golf golf golf,6,word
32335,32335,77,1,M,4,m,486,mits mits doek doek mits mits mits,6,word
32336,32336,77,1,C,7,c,679,gint gint gint koed gint gint koed,6,nonword
32337,32337,77,1,M,5,m,1002,knul knul knul erom erom knul knul,6,word
32338,32338,77,1,M,3,m,444,wijs deal wijs deal wijs wijs wijs,6,word
32339,32339,77,1,C,3,c,543,duut opke duut opke duut duut duut,6,nonword
32340,32340,78,1,M,6,m,604,data data data ober data ober data,0,word
32341,32341,78,1,M,1,m,643,grof grof grof duim grof grof grof,0,word
32342,32342,78,1,C,6,c,594,patt patt patt geid patt geid patt,0,nonword
32343,32343,78,1,C,4,c,898,zood zood peft peft zood zood zood,0,nonword
32344,32344,78,1,M,1,m,528,gast gast gast held gast gast gast,0,word
32345,32345,78,1,M,2,m,603,baai pret pret baai pret pret pret,0,word
32346,32346,78,1,M,6,m,531,laag laag laag dier laag dier laag,0,word
32347,32347,78,1,C,5,c,623,krad krad krad lote lote krad krad,0,nonword
32348,32348,78,1,C,3,c,876,fiom cest fiom cest fiom fiom fiom,0,nonword
32349,32349,78,1,M,6,m,522,buik buik buik rand buik rand buik,0,word
32350,32350,78,1,C,4,c,618,slif slif noud noud slif slif slif,0,nonword
32351,32351,78,0,C,2,m,548,goef tinx tinx goef tinx tinx tinx,0,nonword
32352,32352,78,0,C,5,m,622,lool lool lool tiek tiek lool lool,0,nonword
32353,32353,78,1,C,3,c,637,malm odne malm odne malm malm malm,0,nonword
32354,32354,78,0,C,4,m,802,dorf dorf jeeg jeeg dorf dorf dorf,0,nonword
32355,32355,78,1,M,1,m,700,baan baan baan kort baan baan baan,0,word
32356,32356,78,1,M,7,m,822,boos boos boos arme boos boos arme,0,word
32357,32357,78,1,C,3,c,652,sins elvo sins elvo sins sins sins,0,nonword
32358,32358,78,0,C,2,m,577,spap oyer oyer spap oyer oyer oyer,0,nonword
32359,32359,78,1,C,7,c,860,lals lals lals poek lals lals poek,0,nonword
32360,32360,78,0,C,2,m,711,woeg aths aths woeg aths aths aths,0,nonword
32361,32361,78,0,C,3,m,721,boal meis boal meis boal boal boal,0,nonword
32362,32362,78,1,M,3,m,736,heen soms heen soms heen heen heen,0,word
32363,32363,78,1,M,7,m,738,rijd rijd rijd tank rijd rijd tank,0,word
32364,32364,78,1,M,7,m,623,mond mond mond stuk mond mond stuk,0,word
32365,32365,78,1,C,4,c,717,tuip tuip benk benk tuip tuip tuip,0,nonword
32366,32366,78,0,M,2,c,738,lees raak raak lees raak raak raak,0,word
32367,32367,78,1,C,5,c,889,shik shik shik eger eger shik shik,0,nonword
32368,32368,78,1,M,4,m,756,trof trof adel adel trof trof trof,0,word
32369,32369,78,1,M,6,m,618,borg borg borg tand borg tand borg,0,word
32370,32370,78,1,M,3,m,636,smal puin smal puin smal smal smal,0,word
32371,32371,78,1,M,4,m,570,paal paal oven oven paal paal paal,0,word
32372,32372,78,1,M,3,m,658,golf kaas golf kaas golf golf golf,0,word
32373,32373,78,0,C,2,m,576,hede baag baag hede baag baag baag,0,nonword
32374,32374,78,1,C,6,c,755,jalf jalf jalf knet jalf knet jalf,0,nonword
32375,32375,78,1,M,7,m,483,staf staf staf klok staf staf klok,0,word
32376,32376,78,1,M,1,m,545,vaak vaak vaak zeer vaak vaak vaak,0,word
32377,32377,78,1,C,3,c,588,stot beem stot beem stot stot stot,0,nonword
32378,32378,78,1,M,5,m,519,zoek zoek zoek film film zoek zoek,0,word
32379,32379,78,1,C,3,c,671,kwil goet kwil goet kwil kwil kwil,0,nonword
32380,32380,78,0,C,1,m,406,ezis ezis ezis paat ezis ezis ezis,0,nonword
32381,32381,78,1,M,7,m,582,redt redt redt knop redt redt knop,0,word
32382,32382,78,1,M,6,m,692,gans gans gans klem gans klem gans,0,word
32383,32383,78,1,C,6,c,604,wakt wakt wakt zose wakt zose wakt,0,nonword
32384,32384,78,1,C,2,c,627,peed kuto kuto peed kuto kuto kuto,0,nonword
32385,32385,78,1,C,4,c,634,houp houp sles sles houp houp houp,0,nonword
32386,32386,78,1,M,5,m,630,plus plus plus kern kern plus plus,0,word
32387,32387,78,0,M,5,c,538,slag slag slag doch doch slag slag,0,word
32388,32388,78,1,M,5,m,572,mijl mijl mijl zoet zoet mijl mijl,0,word
32389,32389,78,1,C,4,c,576,reur reur vits vits reur reur reur,0,nonword
32390,32390,78,1,M,3,m,480,zorg stel zorg stel zorg zorg zorg,0,word
32391,32391,78,1,C,2,c,610,voen wais wais voen wais wais wais,0,nonword
32392,32392,78,1,C,1,c,596,cula cula cula dize cula cula cula,0,nonword
32393,32393,78,0,C,5,m,605,zoot zoot zoot haks haks zoot zoot,0,nonword
32394,32394,78,1,C,3,c,655,grop ties grop ties grop grop grop,0,nonword
32395,32395,78,1,M,1,m,585,voeg voeg voeg pijl voeg voeg voeg,0,word
32396,32396,78,1,C,1,c,640,jafi jafi jafi knes jafi jafi jafi,0,nonword
32397,32397,78,1,M,7,m,511,pers pers pers zand pers pers zand,0,word
32398,32398,78,1,C,5,c,537,nale nale nale sugo sugo nale nale,0,nonword
32399,32399,78,0,C,4,m,581,horo horo elen elen horo horo horo,0,nonword
32400,32400,78,1,M,7,m,580,band band band slim band band slim,0,word
32401,32401,78,1,M,4,m,648,stok stok verf verf stok stok stok,0,word
32402,32402,78,1,M,3,m,607,rood tuin rood tuin rood rood rood,0,word
32403,32403,78,1,C,7,c,604,vlom vlom vlom tert vlom vlom tert,0,nonword
32404,32404,78,1,M,5,m,558,jack jack jack dorp dorp jack jack,0,word
32405,32405,78,1,M,7,m,635,café café café huur café café huur,0,word
32406,32406,78,1,M,4,m,537,voet voet lijn lijn voet voet voet,0,word
32407,32407,78,1,C,1,c,619,buim buim buim voof buim buim buim,0,nonword
32408,32408,78,1,M,4,m,515,pest pest blok blok pest pest pest,0,word
32409,32409,78,1,M,6,m,515,enge enge enge tram enge tram enge,0,word
32410,32410,78,1,M,7,m,808,vlot vlot vlot eend vlot vlot eend,0,word
32411,32411,78,1,C,2,c,740,teuk hons hons teuk hons hons hons,0,nonword
32412,32412,78,1,C,5,c,545,dach dach dach biee biee dach dach,0,nonword
32413,32413,78,1,M,4,m,534,maan maan reed reed maan maan maan,0,word
32414,32414,78,1,M,4,m,588,koud koud lief lief koud koud koud,0,word
32415,32415,78,1,M,6,m,551,wild wild wild reet wild reet wild,0,word
32416,32416,78,1,C,5,c,701,dote dote dote luip luip dote dote,0,nonword
32417,32417,78,1,M,2,m,708,leef pakt pakt leef pakt pakt pakt,0,word
32418,32418,78,1,M,6,m,488,zelf zelf zelf want zelf want zelf,0,word
32419,32419,78,1,M,5,m,481,huid huid huid stom stom huid huid,0,word
32420,32420,78,1,C,6,c,614,vlog vlog vlog esen vlog esen vlog,0,nonword
32421,32421,78,1,M,6,m,476,dame dame dame lukt dame lukt dame,0,word
32422,32422,78,1,C,7,c,599,hust hust hust dran hust hust dran,0,nonword
32423,32423,78,1,M,1,m,508,ding ding ding wees ding ding ding,0,word
32424,32424,78,1,M,5,m,514,vele vele vele stop stop vele vele,0,word
32425,32425,78,1,C,4,c,518,polp polp inze inze polp polp polp,0,nonword
32426,32426,78,0,M,1,c,679,foto foto foto ware foto foto foto,0,word
32427,32427,78,1,M,6,m,575,neen neen neen bril neen bril neen,0,word
32428,32428,78,1,M,4,m,687,rook rook wens wens rook rook rook,0,word
32429,32429,78,1,C,4,c,651,voot voot spal spal voot voot voot,0,nonword
32430,32430,78,0,C,4,m,487,zaat zaat diel diel zaat zaat zaat,0,nonword
32431,32431,78,1,M,4,m,593,kast kast roze roze kast kast kast,0,word
32432,32432,78,1,C,2,c,668,mave bust bust mave bust bust bust,0,nonword
32433,32433,78,1,M,5,m,561,ruil ruil ruil mode mode ruil ruil,0,word
32434,32434,78,1,C,3,c,587,puis bome puis bome puis puis puis,0,nonword
32435,32435,78,0,C,1,m,889,gich gich gich kert gich gich gich,0,nonword
32436,32436,78,1,C,1,c,666,keed keed keed noft keed keed keed,0,nonword
32437,32437,78,1,C,6,c,521,lura lura lura weft lura weft lura,0,nonword
32438,32438,78,1,M,1,m,544,wijn wijn wijn vuur wijn wijn wijn,0,word
32439,32439,78,0,M,5,c,604,eind eind eind trok trok eind eind,0,word
32440,32440,78,1,M,6,m,528,rock rock rock bijl rock bijl rock,0,word
32441,32441,78,1,C,2,c,593,tolp hege hege tolp hege hege hege,0,nonword
32442,32442,78,1,C,1,c,579,lunk lunk lunk hieg lunk lunk lunk,0,nonword
32443,32443,78,0,C,7,m,803,zoof zoof zoof daam zoof zoof daam,0,nonword
32444,32444,78,1,M,1,m,766,kwam kwam kwam dood kwam kwam kwam,0,word
32445,32445,78,1,C,5,c,589,woor woor woor peef peef woor woor,0,nonword
32446,32446,78,1,M,5,m,419,arts arts arts melk melk arts arts,0,word
32447,32447,78,1,C,1,c,589,medo medo medo pijt medo medo medo,0,nonword
32448,32448,78,0,M,2,c,539,rare doos doos rare doos doos doos,0,word
32449,32449,78,1,M,4,m,457,leeg leeg kost kost leeg leeg leeg,0,word
32450,32450,78,1,M,4,m,594,raad raad fout fout raad raad raad,0,word
